Note,Velocity,time,acc_time
80,42,0,68.85160961041667
59,42,0,68.85160961041667
59,0,0.5353776083333333,69.38698721875001
64,42,0.03066039166666666,69.41764761041668
68,0,0.5070757083333333,69.92472331875001
80,0,0,69.92472331875001
64,0,0.028301899999999994,69.95302521875001
66,42,0.03066039166666666,69.98368561041669
78,42,0,69.98368561041669
57,42,0,69.98368561041669
66,0,0.5353776083333333,70.51906321875002
78,0,0,70.51906321875002
57,0,0,70.51906321875002
64,42,0.03066039166666666,70.54972361041669
76,42,0,70.54972361041669
56,42,0,70.54972361041669
52,0,0.33726430833333326,70.88698791875002
64,0,0.19811329999999996,71.08510121875003
76,0,0,71.08510121875003
56,0,0,71.08510121875003
66,42,0.03066039166666666,71.1157616104167
47,42,0,71.1157616104167
71,42,0.05896229166666665,71.17472390208336
76,42,0.06603776666666665,71.24076166875003
78,42,0.06839625833333332,71.30915792708336
47,0,0.33726430833333326,71.6464222354167
54,42,0.03066039166666666,71.67708262708337
54,0,0.5353776083333333,72.2124602354167
59,42,0.03066039166666666,72.24312062708337
59,0,0.5353776083333333,72.7784982354167
64,42,0.03066039166666666,72.80915862708338
64,0,0.5353776083333333,73.34453623541671
71,0,0.025943408333333327,73.37047964375004
76,0,0,73.37047964375004
78,0,0,73.37047964375004
66,0,0.002358491666666666,73.37283813541671
63,42,0.002358491666666666,73.37519662708338
66,42,0,73.37519662708338
71,42,0,73.37519662708338
75,42,0,73.37519662708338
78,42,0,73.37519662708338
47,42,0,73.37519662708338
47,0,0.5353776083333333,73.91057423541672
54,42,0.03066039166666666,73.94123462708339
63,0,0.5070757083333333,74.44831033541672
66,0,0,74.44831033541672
71,0,0,74.44831033541672
75,0,0,74.44831033541672
54,0,0.028301899999999994,74.47661223541672
69,42,0.03066039166666666,74.5072726270834
73,42,0,74.5072726270834
59,42,0,74.5072726270834
59,0,0.5353776083333333,75.04265023541673
63,42,0.03066039166666666,75.0733106270834
78,0,0.4504719083333332,75.52378253541673
69,0,0.05660379999999999,75.58038633541673
73,0,0,75.58038633541673
63,0,0.028301899999999994,75.60868823541674
64,42,0.03066039166666666,75.63934862708341
40,42,0,75.63934862708341
68,42,0.05896229166666665,75.69831091875007
71,42,0.06839625833333332,75.7667071770834
80,42,0.06603776666666665,75.83274494375007
40,0,0.33726430833333326,76.1700092520834
52,42,0.03066039166666666,76.20066964375008
52,0,0.5353776083333333,76.73604725208341
68,0,0.025943408333333327,76.76199066041674
71,0,0,76.76199066041674
80,0,0,76.76199066041674
64,0,0.002358491666666666,76.76434915208341
80,42,0.002358491666666666,76.76670764375008
59,42,0,76.76670764375008
59,0,0.5353776083333333,77.30208525208342
62,42,0.03066039166666666,77.33274564375009
80,0,0.2382076583333333,77.57095330208342
81,42,0.04481134166666666,77.6157646437501
62,0,0.2523586083333333,77.86812325208344
81,0,0.014150949999999997,77.88227420208344
80,42,0.016509441666666663,77.89878364375011
64,42,0,77.89878364375011
64,0,0.5353776083333333,78.43416125208344
59,42,0.03066039166666666,78.46482164375011
80,0,0.5070757083333333,78.97189735208345
59,0,0.028301899999999994,79.00019925208345
76,42,0,79.00019925208345
62,42,0,79.00019925208345
76,0,0.3828125,79.38301175208345
78,42,0.0026041666666666665,79.38561591875012
78,0,0.12760416666666666,79.51322008541679
76,42,0.013020833333333332,79.52624091875012
76,0,0.12760416666666666,79.65384508541679
75,42,0.010416666666666666,79.66426175208346
75,0,0.06510416666666666,79.72936591875013
76,42,0.07291666666666666,79.8022825854168
62,0,0.03645833333333333,79.83874091875013
76,0,0.028645833333333332,79.86738675208346
52,42,0.005208333333333333,79.87259508541679
78,42,0.06648937499999999,79.9390844604168
78,0,0.06648937499999999,80.0055738354168
80,42,0.07446809999999998,80.0800419354168
80,0,0.06648937499999999,80.1465313104168
81,42,0.07446809999999998,80.22099941041681
81,0,0.06648937499999999,80.28748878541681
83,42,0.07712767499999999,80.36461646041681
83,0,0.06648937499999999,80.43110583541682
52,0,0.039893624999999995,80.47099946041682
85,42,0,80.47099946041682
45,42,0,80.47099946041682
45,0,0.66964265625,81.14064211666683
52,42,0.038690464583333334,81.17933258125016
52,0,0.6755950354166667,81.85492761666683
57,42,0,81.85492761666683
57,0,0.7093745270833333,82.56430214375015
61,42,0.04062497291666666,82.60492711666681
61,0,0.7093745270833333,83.31430164375014
64,42,0,83.31430164375014
64,0,0.9458333333333333,84.26013497708348
61,42,0.05416666666666667,84.31430164375014
61,0,0.9458333333333333,85.26013497708348
69,42,0,85.26013497708348
85,0,1.6145833333333333,86.87471831041681
69,0,0.75,87.62471831041681
61,43,0,87.62471831041681
61,0,1.1822916666666665,88.80700997708348
69,43,0,88.80700997708348
42,43,0,88.80700997708348
73,43,0.058333318749999995,88.86534329583348
81,43,0.06666665,88.93200994583349
42,0,0.499999875,89.43200982083349
49,43,0.03611110208333333,89.46812092291682
49,0,0.6305553979166666,90.09867632083349
54,43,0.03611110208333333,90.13478742291683
54,0,0.6305553979166666,90.7653428208335
57,43,0.03611110208333333,90.80145392291683
57,0,0.6305553979166666,91.4320093208335
73,0,0.030555547916666665,91.46256486875016
81,0,0,91.46256486875016
69,0,0.0027777770833333332,91.4653426458335
63,43,0,91.4653426458335
47,43,0,91.4653426458335
69,43,0.065,91.5303426458335
78,43,0.065,91.5953426458335
47,0,0.4375,92.0328426458335
54,43,0.0325,92.0653426458335
54,0,0.5675,92.63284264583349
69,0,0.0275,92.6603426458335
78,0,0,92.6603426458335
63,0,0.0025,92.66284264583349
78,43,0.0025,92.66534264583349
59,43,0,92.66534264583349
59,0,0.5675,93.23284264583349
63,43,0.0325,93.26534264583348
78,0,0.2525,93.51784264583348
80,43,0.0475,93.56534264583348
63,0,0.2675,93.83284264583348
80,0,0.015,93.84784264583348
64,43,0.0175,93.86534264583348
68,43,0,93.86534264583348
76,43,0,93.86534264583348
49,43,0,93.86534264583348
49,0,0.5625,94.42784264583348
64,0,0.0325,94.46034264583348
56,43,0,94.46034264583348
64,43,0,94.46034264583348
68,0,0.5375,94.99784264583347
76,0,0,94.99784264583347
56,0,0.03,95.02784264583347
64,0,0,95.02784264583347
61,43,0.0325,95.06034264583347
42,43,0,95.06034264583347
69,43,0.0625,95.12284264583347
73,43,0.065,95.18784264583347
81,43,0.07,95.25784264583346
42,0,0.37,95.62784264583347
49,43,0.0325,95.66034264583347
49,0,0.5675,96.22784264583346
54,43,0.0325,96.26034264583346
54,0,0.5675,96.82784264583346
57,43,0.0325,96.86034264583346
57,0,0.5675,97.42784264583345
61,0,0.0325,97.46034264583345
61,43,0,97.46034264583345
54,43,0.6,98.06034264583344
54,0,0.5675,98.62784264583344
69,0,0.0275,98.65534264583344
73,0,0,98.65534264583344
81,0,0,98.65534264583344
61,0,0.0025,98.65784264583344
63,42,0,98.65784264583344
78,42,0,98.65784264583344
47,42,0,98.65784264583344
69,42,0.05882355,98.71666619583344
73,42,0.068627475,98.78529367083344
47,0,0.42401975625,99.20931342708344
54,42,0.03186275625,99.24117618333345
78,0,0.52696096875,99.76813715208345
54,0,0.029411775,99.79754892708345
69,0,0.02696079375,99.82450972083346
73,0,0,99.82450972083346
63,0,0.00245098125,99.82696070208347
78,42,0.00245098125,99.82941168333348
71,42,0,99.82941168333348
75,42,0,99.82941168333348
59,42,0,99.82941168333348
78,0,0.55637274375,100.38578442708348
71,0,0,100.38578442708348
75,0,0,100.38578442708348
59,0,0,100.38578442708348
80,42,0.03186275625,100.41764718333349
69,42,0,100.41764718333349
63,42,0,100.41764718333349
80,0,0.55637274375,100.97401992708349
69,0,0,100.97401992708349
63,0,0,100.97401992708349
76,42,0.03186275625,101.0058826833335
68,42,0,101.0058826833335
64,42,0,101.0058826833335
52,42,0,101.0058826833335
64,0,0.55637274375,101.5622554270835
59,42,0.03186275625,101.5941181833335
76,0,0.52696096875,102.12107915208351
68,0,0,102.12107915208351
59,0,0.029411775,102.15049092708351
73,42,0.03186275625,102.18235368333352
69,42,0,102.18235368333352
61,42,0,102.18235368333352
73,0,0.55637274375,102.73872642708352
61,0,0,102.73872642708352
75,42,0.03186275625,102.77058918333353
60,42,0,102.77058918333353
69,0,0.52696096875,103.29755015208353
75,0,0.029411775,103.32696192708353
60,0,0,103.32696192708353
68,42,0,103.32696192708353
76,42,0,103.32696192708353
59,42,0,103.32696192708353
52,0,1.0546875,104.38164942708353
68,0,0.125,104.50664942708353
76,0,0,104.50664942708353
59,0,0,104.50664942708353
68,42,0.06510416666666666,104.5717535937502
64,42,0,104.5717535937502
59,42,0,104.5717535937502
40,42,0,104.5717535937502
52,42,0,104.5717535937502
68,0,0.5911458333333333,105.16289942708353
70,42,0.033854166666666664,105.1967535937502
64,0,0.5598958333333333,105.75664942708353
40,0,0,105.75664942708353
52,0,0,105.75664942708353
70,0,0.03125,105.78789942708353
71,42,0.033854166666666664,105.8217535937502
66,42,0,105.8217535937502
39,42,0,105.8217535937502
51,42,0,105.8217535937502
59,0,1.1223958333333333,106.94414942708353
71,0,0.0625,107.00664942708353
66,0,0,107.00664942708353
39,0,0,107.00664942708353
51,0,0,107.00664942708353
64,42,0.06510416666666666,107.0717535937502
56,42,0,107.0717535937502
37,42,0,107.0717535937502
49,42,0,107.0717535937502
56,0,0.5911458333333333,107.66289942708353
54,42,0.033854166666666664,107.6967535937502
58,42,0,107.6967535937502
64,0,0.5598958333333333,108.25664942708353
37,0,0,108.25664942708353
49,0,0,108.25664942708353
54,0,0.03125,108.28789942708353
58,0,0,108.28789942708353
63,42,0,108.28789942708353
47,42,0,108.28789942708353
63,0,0.05528845416666667,108.3431878812502
78,42,0.0024038458333333333,108.34559172708353
47,0,0.4831730125,108.82876473958353
54,42,0.031249995833333332,108.86001473541687
78,0,0.5168268541666666,109.37684158958353
54,0,0.02884615,109.40568773958354
80,42,0.031249995833333332,109.43693773541688
59,42,0,109.43693773541688
80,0,0.5456730041666666,109.98261073958355
59,0,0,109.98261073958355
82,42,0.031249995833333332,110.01386073541688
63,42,0,110.01386073541688
82,0,0.5456730041666666,110.55953373958356
63,0,0,110.55953373958356
83,42,0.031249995833333332,110.59078373541689
59,42,0,110.59078373541689
83,0,0.216346125,110.8071298604169
85,42,0.014423075,110.82155293541689
85,0,0.216346125,111.03789906041689
83,42,0.014423075,111.05232213541689
59,0,0.08413460416666667,111.13645673958355
66,42,0.031249995833333332,111.16770673541689
83,0,0.100961525,111.26866826041689
82,42,0.014423075,111.28309133541688
82,0,0.216346125,111.49943746041689
83,42,0.014423075,111.51386053541688
66,0,0.19951920416666666,111.71337973958354
83,0,0.01682692083333333,111.73020666041688
85,42,0.014423075,111.74462973541688
59,42,0,111.74462973541688
59,0,0.5456730041666666,112.29030273958355
54,42,0.031249995833333332,112.32155273541689
85,0,0.24278842916666665,112.56434116458355
87,42,0.04567307083333333,112.61001423541688
54,0,0.25721150416666666,112.86722573958355
87,0,0.014423075,112.88164881458354
87,42,0.01682692083333333,112.89847573541688
49,42,0,112.89847573541688
49,0,0.5408653125,113.43934104791688
56,42,0.031249995833333332,113.47059104375022
56,0,0.5456730041666666,114.01626404791689
59,42,0.031249995833333332,114.04751404375023
59,0,0.5456730041666666,114.5931870479169
64,42,0.031249995833333332,114.62443704375023
87,0,0.45913455416666665,115.0835715979169
64,0,0.08653845,115.1701100479169
76,42,0.031249995833333332,115.20136004375024
59,42,0,115.20136004375024
59,0,0.5456730041666666,115.74703304791691
64,42,0.031249995833333332,115.77828304375025
64,0,0.5456730041666666,116.32395604791692
56,42,0.031249995833333332,116.35520604375026
56,0,0.5456730041666666,116.90087904791693
49,42,0.031249995833333332,116.93212904375027
76,0,0.45913455416666665,117.39126359791693
49,0,0.08653845,117.47780204791694
76,42,0,117.47780204791694
42,42,0,117.47780204791694
76,0,0.20754726666666662,117.6853493145836
78,42,0.014150949999999997,117.6995002645836
78,0,0.21226424999999996,117.91176451458361
76,42,0.014150949999999997,117.92591546458361
42,0,0.08254720833333332,118.00846267291695
49,42,0.03066039166666666,118.03912306458362
76,0,0.09905664999999998,118.13817971458361
75,42,0.014150949999999997,118.15233066458362
75,0,0.21226424999999996,118.36459491458362
76,42,0.014150949999999997,118.37874586458362
49,0,0.1957548083333333,118.57450067291695
76,0,0.016509441666666663,118.59101011458363
87,42,0.014150949999999997,118.60516106458363
58,42,0,118.60516106458363
87,0,0.5353776083333333,119.14053867291696
58,0,0,119.14053867291696
85,42,0.03066039166666666,119.17119906458363
64,42,0,119.17119906458363
85,0,0.5353776083333333,119.70657667291697
64,0,0,119.70657667291697
83,42,0.03066039166666666,119.73723706458364
58,42,0,119.73723706458364
83,0,0.2665095583333333,120.00374662291698
82,42,0.016509441666666663,120.02025606458365
82,0,0.06132078333333332,120.08157684791698
83,42,0.002358491666666666,120.08393533958365
83,0,0.06132078333333332,120.14525612291698
82,42,0.004716983333333332,120.14997310625031
58,0,0.12264156666666665,120.27261467291699
82,0,0.01886793333333333,120.29148260625033
80,42,0.011792458333333332,120.30327506458366
64,42,0,120.30327506458366
80,0,0.2665095583333333,120.569784622917
82,42,0.016509441666666663,120.58629406458367
64,0,0.2523586083333333,120.83865267291701
82,0,0.014150949999999997,120.85280362291701
83,42,0.016509441666666663,120.86931306458368
58,42,0,120.86931306458368
58,0,0.5353776083333333,121.40469067291701
54,42,0.03066039166666666,121.43535106458368
83,0,0.2382076583333333,121.67355872291702
85,42,0.04481134166666666,121.7183700645837
54,0,0.2523586083333333,121.97072867291703
85,0,0.014150949999999997,121.98487962291703
85,42,0.016509441666666663,122.0013890645837
47,42,0,122.0013890645837
47,0,0.5306606249999999,122.5320496895837
54,42,0.03066039166666666,122.56271008125037
54,0,0.5353776083333333,123.0980876895837
59,42,0.03066039166666666,123.12874808125038
83,42,0.28301899999999997,123.41176708125037
83,0,0.15801894166666663,123.56978602291704
82,42,0.011792458333333332,123.58157848125038
59,0,0.08254720833333332,123.66412568958371
63,42,0.03066039166666666,123.69478608125038
82,0,0.04481134166666666,123.73959742291706
80,42,0.011792458333333332,123.75138988125039
80,0,0.15801894166666663,123.90940882291706
78,42,0.011792458333333332,123.92120128125039
78,0,0.15801894166666663,124.07922022291706
76,42,0.011792458333333332,124.09101268125039
85,0,0.054245308333333325,124.14525798958373
63,0,0.08490569999999999,124.23016368958372
76,0,0.01886793333333333,124.24903162291706
75,42,0.011792458333333332,124.26082408125039
59,42,0,124.26082408125039
59,0,0.5353776083333333,124.79620168958373
66,42,0.03066039166666666,124.8268620812504
66,0,0.5353776083333333,125.36223968958373
59,42,0.03066039166666666,125.3929000812504
59,0,0.5353776083333333,125.92827768958374
51,42,0.03066039166666666,125.95893808125041
75,0,0.4504719083333332,126.40940998958374
51,0,0.08490569999999999,126.49431568958373
73,42,0,126.49431568958373
52,42,0,126.49431568958373
52,0,0,126.49431568958373
52,42,0,126.49431568958373
54,42,0.5721153083333333,127.06643099791707
73,0,0.5168268541666666,127.58325785208373
54,0,0.02884615,127.61210400208374
75,42,0.031249995833333332,127.64335399791707
58,42,0,127.64335399791707
58,0,0.5456730041666666,128.18902700208375
66,42,0.031249995833333332,128.22027699791707
75,0,0.24278842916666665,128.46306542708373
70,42,0.04567307083333333,128.50873849791708
52,0,0.17067305416666667,128.67941155208374
66,0,0.08653845,128.76595000208374
70,0,0.014423075,128.78037307708374
71,42,0.01682692083333333,128.79719999791706
51,42,0,128.79719999791706
51,0,0,128.79719999791706
51,42,0,128.79719999791706
71,0,0.08173075833333333,128.87893075625038
73,42,0.0072115375,128.8861422937504
73,0,0.08173075833333333,128.96787305208372
71,42,0.0072115375,128.97508458958373
71,0,0.08173075833333333,129.05681534791705
73,42,0.0072115375,129.06402688541706
73,0,0.08173075833333333,129.1457576437504
71,42,0.0072115375,129.1529691812504
71,0,0.08173075833333333,129.23469993958372
73,42,0.0072115375,129.24191147708373
73,0,0.08173075833333333,129.32364223541705
71,42,0.0072115375,129.33085377291707
54,42,0.043269225,129.37412299791706
71,0,0.03846153333333333,129.4125845312504
73,42,0.0048076916666666665,129.41739222291704
73,0,0.08173075833333333,129.49912298125037
71,42,0.0072115375,129.50633451875038
71,0,0.08173075833333333,129.5880652770837
73,42,0.0072115375,129.5952768145837
73,0,0.08173075833333333,129.67700757291703
71,42,0.0072115375,129.68421911041705
71,0,0.08173075833333333,129.76594986875037
70,42,0.0072115375,129.77316140625038
70,0,0.08173075833333333,129.8548921645837
71,42,0.0072115375,129.86210370208372
54,0,0.0576923,129.91979600208373
71,0,0.024038458333333332,129.94383446041707
59,42,0.0072115375,129.95104599791708
73,42,0.12980767499999998,130.08085367291707
59,0,0.41586532916666663,130.49671900208375
73,0,0.0048076916666666665,130.5015266937504
74,42,0.026442304166666666,130.52796899791707
66,42,0,130.52796899791707
51,0,0.45913455416666665,130.98710355208374
74,0,0.08653845,131.07364200208374
66,0,0,131.07364200208374
75,42,0.031249995833333332,131.10489199791706
54,42,0,131.10489199791706
54,0,0,131.10489199791706
54,42,0,131.10489199791706
75,0,0.5408653125,131.64575731041705
76,42,0.031249995833333332,131.67700730625037
56,42,0,131.67700730625037
56,0,0.5456730041666666,132.22268031041705
60,42,0.031249995833333332,132.25393030625037
76,0,0.5168268541666666,132.77075716041705
60,0,0.02884615,132.79960331041704
72,42,0.031249995833333332,132.83085330625036
68,42,0,132.83085330625036
54,0,0.45913455416666665,133.28998786041703
72,0,0.08653845,133.37652631041703
68,0,0,133.37652631041703
73,42,0.031249995833333332,133.40777630625035
52,42,0,133.40777630625035
52,0,0,133.40777630625035
52,42,0,133.40777630625035
73,0,0.216346125,133.62412243125036
75,42,0.014423075,133.63854550625035
75,0,0.216346125,133.85489163125035
73,42,0.014423075,133.86931470625035
56,42,0.1153846,133.98469930625035
73,0,0.100961525,134.08566083125035
72,42,0.014423075,134.10008390625035
72,0,0.216346125,134.31643003125035
73,42,0.014423075,134.33085310625034
56,0,0.19951920416666666,134.53037231041702
73,0,0.01682692083333333,134.54719923125035
75,42,0.014423075,134.56162230625034
61,42,0,134.56162230625034
75,0,0.2860576541666667,134.847679960417
61,0,0.25961534999999997,135.107295310417
76,42,0.031249995833333332,135.1385453062503
68,42,0,135.1385453062503
76,0,0.2860576541666667,135.42460296041696
52,0,0.1730769,135.59767986041697
68,0,0.08653845,135.68421831041698
78,43,0,135.68421831041698
69,43,0,135.68421831041698
71,43,0,135.68421831041698
75,43,0,135.68421831041698
47,43,0,135.68421831041698
47,0,0.19270833333333331,135.87692664375032
54,25,0.033854166666666664,135.91078081041698
78,0,0.5598958333333333,136.47067664375032
69,0,0,136.47067664375032
71,0,0,136.47067664375032
75,0,0,136.47067664375032
54,0,0.03125,136.50192664375032
79,45,0,136.50192664375032
69,45,0,136.50192664375032
71,45,0,136.50192664375032
75,45,0,136.50192664375032
59,45,0,136.50192664375032
59,0,0.20478727499999996,136.70671391875032
63,27,0,136.70671391875032
79,0,0.624999625,137.3317135437503
69,0,0,137.3317135437503
71,0,0,137.3317135437503
75,0,0,137.3317135437503
63,0,0.034883700000000004,137.3665972437503
80,58,0,137.3665972437503
68,40,0,137.3665972437503
40,40,0,137.3665972437503
40,0,0.019230775,137.38582801875032
71,39,0.0032051291666666667,137.389033147917
52,39,0,137.389033147917
76,37,0.0096153875,137.39864853541698
80,0,0,137.39864853541698
80,35,0,137.39864853541698
80,0,0.21794878333333334,137.6165973187503
80,43,0,137.6165973187503
52,0,0.11217952083333334,137.72877683958365
56,30,0.041666679166666665,137.7704435187503
80,0,0.4615386,138.23198211875032
80,43,0,138.23198211875032
56,0,0.2660257208333333,138.49800783958366
71,0,0.035256420833333336,138.53326426041698
76,0,0,138.53326426041698
68,0,0.0032051291666666667,138.53646938958366
59,30,0,138.53646938958366
80,0,0.3541666666666667,138.89063605625032
80,43,0.04583333333333333,138.93646938958364
59,0,0.5458333333333333,139.48230272291696
64,30,0.05416666666666667,139.53646938958363
80,0,0.15416666666666667,139.6906360562503
80,43,0.04583333333333333,139.73646938958362
64,0,0.7458333333333333,140.48230272291696
80,0,0.008333333333333333,140.49063605625028
80,49,0,140.49063605625028
64,41,0,140.49063605625028
42,41,0,140.49063605625028
70,41,0.041666666666666664,140.53230272291694
73,41,0.06666666666666667,140.5989693895836
42,0,1.1333333333333333,141.73230272291693
49,41,0.004166666666666667,141.7364693895836
49,0,0.6291666666666667,142.36563605625025
54,41,0.0375,142.40313605625025
80,0,0.0875,142.49063605625025
79,41,0.07916666666666666,142.56980272291693
54,0,0.46249999999999997,143.03230272291694
79,0,0.008333333333333333,143.04063605625026
70,0,0.020833333333333332,143.0614693895836
73,0,0,143.0614693895836
64,0,0.004166666666666667,143.06563605625027
78,41,0,143.06563605625027
58,41,0,143.06563605625027
78,0,0.4708333333333333,143.5364693895836
58,0,0,143.5364693895836
77,41,0.029166666666666667,143.56563605625027
61,41,0,143.56563605625027
77,0,0.4708333333333333,144.0364693895836
61,0,0,144.0364693895836
76,41,0.029166666666666667,144.06563605625027
64,41,0,144.06563605625027
76,0,0.4708333333333333,144.5364693895836
64,0,0,144.5364693895836
75,41,0.029166666666666667,144.56563605625027
66,41,0,144.56563605625027
75,0,0.4708333333333333,145.0364693895836
66,0,0,145.0364693895836
73,41,0,145.0364693895836
70,41,0,145.0364693895836
73,0,3.5572916666666665,148.59376105625026
70,0,0,148.59376105625026
74,41,0.0026041666666666665,148.59636522291692
74,0,0.5911458333333333,149.18751105625026
75,42,0,149.18751105625026
47,42,0,149.18751105625026
47,0,0.5408653125,149.72837636875025
54,42,0.031249995833333332,149.75962636458357
54,0,0.5456730041666666,150.30529936875024
59,42,0.031249995833333332,150.33654936458356
63,42,0,150.33654936458356
75,0,0.48798070416666667,150.82453006875022
59,0,0.0576923,150.88222236875023
63,0,0,150.88222236875023
76,42,0.031249995833333332,150.91347236458355
54,42,0,150.91347236458355
76,0,0.5456730041666666,151.45914536875023
54,0,0,151.45914536875023
78,42,0.031249995833333332,151.49039536458355
78,0,0,151.49039536458355
78,42,0,151.49039536458355
47,42,0,151.49039536458355
80,42,0.2307692,151.72116456458355
80,0,0.216346125,151.93751068958355
78,0,0.014423075,151.95193376458354
78,42,0,151.95193376458354
47,0,0.08413460416666667,152.03606836875022
54,42,0.031249995833333332,152.06731836458354
77,42,0.1153846,152.18270296458354
77,0,0.216346125,152.39904908958354
78,0,0.014423075,152.41347216458354
78,42,0,152.41347216458354
54,0,0.19951920416666666,152.61299136875022
78,0,0.01682692083333333,152.62981828958354
83,42,0.014423075,152.64424136458354
59,42,0,152.64424136458354
63,42,0,152.64424136458354
83,0,0.5456730041666666,153.1899143687502
59,0,0,153.1899143687502
63,0,0,153.1899143687502
87,42,0.031249995833333332,153.22116436458353
54,42,0,153.22116436458353
87,0,0.5456730041666666,153.7668373687502
54,0,0,153.7668373687502
85,42,0,153.7668373687502
42,42,0,153.7668373687502
42,0,0.5306606249999999,154.2974979937502
54,42,0.03066039166666666,154.32815838541686
54,0,0.5353776083333333,154.8635359937502
58,42,0.03066039166666666,154.89419638541685
64,42,0,154.89419638541685
85,0,0.4787738083333332,155.37297019375018
58,0,0.05660379999999999,155.42957399375018
64,0,0,155.42957399375018
82,42,0.03066039166666666,155.46023438541684
54,42,0,155.46023438541684
82,0,0.5353776083333333,155.99561199375017
54,0,0,155.99561199375017
78,42,0.03066039166666666,156.02627238541683
42,42,0,156.02627238541683
42,0,0.5353776083333333,156.56164999375017
54,42,0.03066039166666666,156.59231038541682
54,0,0.5353776083333333,157.12768799375016
66,42,0.03066039166666666,157.15834838541682
78,0,0.4787738083333332,157.63712219375014
66,0,0.05660379999999999,157.69372599375015
76,42,0.03066039166666666,157.7243863854168
54,42,0,157.7243863854168
76,0,0.5353776083333333,158.25976399375014
54,0,0,158.25976399375014
75,42,0.03066039166666666,158.2904243854168
47,42,0,158.2904243854168
47,0,0.5306606249999999,158.8210850104168
54,42,0.03066039166666666,158.85174540208345
54,0,0.5353776083333333,159.3871230104168
59,42,0.03066039166666666,159.41778340208344
63,42,0,159.41778340208344
75,0,0.4787738083333332,159.89655721041677
59,0,0.05660379999999999,159.95316101041678
63,0,0,159.95316101041678
76,42,0.03066039166666666,159.98382140208344
54,42,0,159.98382140208344
76,0,0.5353776083333333,160.51919901041677
54,0,0,160.51919901041677
78,42,0.03066039166666666,160.54985940208343
47,42,0,160.54985940208343
78,0,0.063679275,160.61353867708343
80,42,0.007075474999999999,160.62061415208342
80,0,0.063679275,160.68429342708342
78,42,0.007075474999999999,160.6913689020834
78,0,0.1320755333333333,160.82344443541675
77,42,0.009433966666666665,160.83287840208342
77,0,0.1391510083333333,160.97202941041675
47,0,0.11320759999999998,161.08523701041676
78,42,0.03066039166666666,161.11589740208342
54,42,0,161.11589740208342
78,0,0.1391510083333333,161.25504841041675
80,42,0.14386799166666664,161.39891640208342
80,0,0.1391510083333333,161.53806741041674
54,0,0.11320759999999998,161.65127501041675
82,42,0.03066039166666666,161.6819354020834
66,42,0,161.6819354020834
82,0,0.2665095583333333,161.94844496041674
83,42,0.016509441666666663,161.9649544020834
66,0,0.2523586083333333,162.21731301041675
83,0,0.014150949999999997,162.23146396041673
85,42,0.016509441666666663,162.2479734020834
54,42,0,162.2479734020834
85,0,0.2665095583333333,162.51448296041673
87,42,0.016509441666666663,162.5309924020834
54,0,0.2523586083333333,162.78335101041674
87,0,0.014150949999999997,162.79750196041672
87,42,0.016509441666666663,162.8140114020834
42,42,0,162.8140114020834
87,0,0.5306606249999999,163.3446720270834
42,0,0,163.3446720270834
85,42,0.03066039166666666,163.37533241875005
54,42,0,163.37533241875005
54,0,0.5353776083333333,163.91071002708338
58,42,0.03066039166666666,163.94137041875004
64,42,0,163.94137041875004
85,0,0.5070757083333333,164.44844612708337
58,0,0.028301899999999994,164.47674802708337
64,0,0,164.47674802708337
82,42,0.03066039166666666,164.50740841875003
54,42,0,164.50740841875003
54,0,0.5353776083333333,165.04278602708337
42,42,0.03066039166666666,165.07344641875002
82,0,0.5070757083333333,165.58052212708336
42,0,0.028301899999999994,165.60882402708336
78,42,0.03066039166666666,165.63948441875002
54,42,0,165.63948441875002
54,0,0.5353776083333333,166.17486202708335
66,42,0.03066039166666666,166.20552241875
78,0,0.5070757083333333,166.71259812708334
66,0,0.028301899999999994,166.74090002708334
76,42,0.03066039166666666,166.77156041875
54,42,0,166.77156041875
76,0,0.5353776083333333,167.30693802708333
54,0,0,167.30693802708333
75,42,0.03066039166666666,167.33759841875
47,42,0,167.33759841875
47,0,0.5306606249999999,167.86825904375
54,42,0.03066039166666666,167.89891943541664
75,0,0.5070757083333333,168.40599514374998
54,0,0.028301899999999994,168.43429704374998
80,42,0.03066039166666666,168.46495743541664
59,42,0,168.46495743541664
59,0,0.5353776083333333,169.00033504374997
63,42,0.03066039166666666,169.03099543541663
80,0,0.2382076583333333,169.26920309374995
78,42,0.04481134166666666,169.31401443541662
63,0,0.2523586083333333,169.56637304374996
78,0,0.014150949999999997,169.58052399374995
77,42,0.016509441666666663,169.59703343541662
47,42,0,169.59703343541662
47,0,0.5353776083333333,170.13241104374995
53,42,0.03066039166666666,170.1630714354166
77,0,0.5070757083333333,170.67014714374994
53,0,0.028301899999999994,170.69844904374995
82,42,0.03066039166666666,170.7291094354166
56,42,0,170.7291094354166
56,0,0.5353776083333333,171.26448704374994
61,42,0.03066039166666666,171.2951474354166
82,0,0.2382076583333333,171.53335509374992
80,42,0.04481134166666666,171.5781664354166
61,0,0.2523586083333333,171.83052504374993
80,0,0.014150949999999997,171.84467599374992
78,42,0.016509441666666663,171.8611854354166
46,42,0,171.8611854354166
46,0,0.5306606249999999,172.39184606041658
49,42,0.03066039166666666,172.42250645208324
78,0,0.5070757083333333,172.92958216041657
49,0,0.028301899999999994,172.95788406041657
83,42,0.03066039166666666,172.98854445208323
54,42,0,172.98854445208323
54,0,0.5353776083333333,173.52392206041657
